0,1,2,3,4,5,6,7,8,9,y
-1.136,-2.166,6.324,-2.257,1.95,-5.837,-6.063,6.678,3.051,-1.132,43.848053
-3.784,8.586,-5.446,4.447,3.179,0.676,9.683,-7.655,4.703,9.081,140.706805
-6.278,-5.628,-1.459,7.666,4.338,9.151,5.273,6.919,-2.915,-6.283,60.904969999999985
4.885,-6.716,-8.505,-2.54,1.723,2.923,5.065,8.963,9.112,-0.441,90.26588799999998
-2.601,-4.961,-9.567,-1.807,-9.373,-8.132,-6.849,6.131,2.626,8.25,-177.149105
9.181,-0.129,-1.408,-8.973,2.797,7.615,9.575,-8.011,-6.276,-3.607,-49.289445999999984
-0.661,-0.711,7.292,6.777,3.371,0.724,-5.334,2.349,8.808,3.489,226.969643
-3.023,-4.308,7.848,-1.326,8.377,-9.735,-9.015,-1.657,-6.394,6.738,-44.86598899999999
-5.86,-7.987,4.73,1.63,1.966,0.513,-3.414,3.621,-5.766,-8.733,-123.78636100000001
-6.372,4.318,-2.362,1.342,5.465,-9.834,-8.478,-5.361,3.355,8.396,-41.85201299999998
-6.656,-8.576,7.18,-3.706,2.74,3.049,-0.757,-8.086,-8.223,5.412,-131.67431300000004
9.228,4.252,-1.907,-5.538,6.57,4.244,-4.723,-7.099,4.209,-5.64,10.195285000000005
0.314,-2.606,-9.416,4.424,-9.813,-4.955,-1.257,4.359,-1.201,1.67,-142.78078000000002
8.48,6.338,-4.975,5.538,-0.225,-1.494,3.7,1.143,8.368,6.915,238.02385400000003
-0.867,-3.898,2.438,8.838,-3.505,-8.401,9.28,-1.793,-9.525,7.644,-2.2563200000000094
-8.777,0.954,-6.853,-4.29,-1.907,2.631,8.124,-3.763,-2.49,-4.462,-188.96581400000002
3.632,-0.255,0.719,-4.247,1.467,-0.742,-7.94,-0.743,2.036,3.28,-5.756870999999997
7.395,6.478,-5.733,-2.749,9.627,-3.649,7.841,6.145,-4.693,8.85,202.343769
4.704,-4.594,0.988,-0.931,6.767,4.194,-2.136,9.692,9.488,-8.445,161.296348
7.995,2.007,-6.841,2.614,-4.256,-7.883,9.354,-8.975,7.783,5.178,23.776829
9.833,-5.541,-3.395,7.459,2.742,3.02,-1.872,-3.146,-4.718,7.717,64.03802199999998
2.586,-4.499,8.723,3.857,-0.295,-1.046,7.209,-4.526,-0.364,-3.621,59.583775
-8.03,4.393,-4.422,3.148,-4.062,2.584,3.713,3.039,-6.596,6.694,-13.03243899999999
-1.803,-0.51,-7.366,4.116,0.698,-5.127,6.479,4.105,2.835,2.497,35.75167500000002
6.65,7.221,9.769,-6.282,-5.823,7.884,-2.175,3.911,6.918,-7.853,165.50402700000004
0.745,-8.749,4.939,-9.209,-6.035,-1.391,-4.887,2.386,-8.526,8.898,-143.378743
-8.691,-7.203,-3.556,-2.029,-9.125,-1.487,7.347,-7.421,-6.686,3.832,-286.982433
9.919,-3.353,-7.652,-7.928,-0.128,1.776,-0.396,3.217,-0.44,1.906,-44.53601499999999
5.458,1.88,-8.835,0.048,-6.152,-8.8,3.621,6.621,-7.94,-2.032,-128.99065700000003
-7.534,5.456,4.676,3.431,-2.755,4.591,7.619,0.911,3.304,-0.701,137.951975
5.361,-6.093,1.033,0.027,-5.233,0.855,-6.028,2.174,-5.885,6.024,-52.81340999999999
-4.281,-4.984,-7.7,-9.331,-7.292,9.342,-6.831,7.901,1.421,0.662,-165.40599
6.628,3.331,5.62,-0.278,-0.592,-8.347,3.227,-2.276,3.964,1.776,115.565701
-7.883,-3.803,-5.966,-3.135,4.117,-8.22,7.923,1.74,-8.101,1.292,-170.774441
-8.533,2.905,9.164,-8.35,3.309,0.805,5.43,0.085,4.337,-7.99,28.806500000000014
-9.441,-6.369,-8.848,-9.126,-9.791,-0.027,-5.013,-7.735,-3.808,-4.414,-497.357153
-5.952,0.067,-1.126,2.257,-1.335,-9.127,6.373,-6.892,9.647,-9.534,-109.89876600000001
-3.165,3.616,-7.951,9.877,-6.467,-4.049,-2.571,5.743,-4.056,9.887,6.877753999999996
-6.172,-0.71,-3.853,2.193,-9.408,9.714,-0.24,4.678,-9.412,-4.507,-156.349707
-4.687,-1.275,1.705,5.83,-9.954,-1.042,-8.107,0.381,7.541,-1.381,-54.825973
-5.969,4.374,0.171,2.068,7.897,0.839,7.146,-1.062,1.705,9.058,186.5426
-2.583,-4.04,9.714,-5.984,-4.375,-2.843,4.004,6.036,-1.725,6.374,63.42506199999999
4.005,7.294,7.456,-1.75,9.524,-1.28,-8.765,0.85,-0.477,-8.429,95.46348300000002
4.532,-2.824,-9.16,5.28,3.345,-8.052,9.39,-3.489,-0.512,8.236,21.625245000000007
-4.89,6.02,6.687,-6.47,7.16,-6.751,5.369,-5.266,1.086,-1.188,31.008211000000017
-1.302,3.037,-7.286,9.095,2.351,4.898,-0.373,-6.474,-9.145,6.243,-32.627208999999965
8.387,-0.098,0.364,1.246,-9.144,-1.195,8.464,-8.622,-7.606,8.733,-31.443215999999993
-9.571,6.482,-1.252,1.472,-7.982,6.387,-6.114,8.105,-9.399,3.726,-55.27468499999999
8.103,-8.342,2.877,-9.832,-7.085,2.4,-8.551,-7.962,9.754,-9.435,-202.290548
-7.96,5.001,-6.433,4.782,6.794,7.187,-7.698,8.12,-8.834,2.2,18.77426
9.688,-2.626,7.407,-9.182,-2.177,2.908,6.657,-5.309,9.396,3.374,142.41582200000002
1.259,-8.286,6.787,-1.554,-8.851,3.414,0.019,0.585,-4.044,1.224,-66.18478700000001
-4.449,-6.673,-2.44,-1.254,7.839,-6.687,-3.94,1.089,1.703,-1.492,-99.89630600000001
-5.275,5.279,-8.213,-6.372,3.927,8.793,2.267,-7.046,3.439,-1.233,-74.13861800000001
-8.86,-7.984,-8.481,5.195,3.525,-5.399,-8.51,5.062,2.33,-6.239,-197.421194
-8.546,5.811,2.719,1.978,-5.127,-8.626,-3.63,-7.583,1.134,-1.396,-147.76604299999997
2.873,-7.815,0.57,-7.633,9.764,3.173,-7.608,-6.163,7.197,6.358,9.644964999999992
5.118,-1.51,0.833,8.046,3.886,-1.342,7.787,3.951,-3.823,-0.749,154.58446400000003
-7.366,-2.146,6.978,-9.562,-0.074,-2.761,6.376,5.044,-2.337,-9.882,-95.25339400000001
-9.471,-9.216,-3.201,7.759,4.588,-8.779,-0.671,-2.751,-8.255,-4.697,-250.11052700000002
-6.479,0.43,-9.848,-8.559,1.059,4.027,-0.66,-9.759,1.257,-5.631,-288.913281
-7.946,-2.434,-7.533,-5.401,9.834,-0.467,-0.347,6.019,-4.701,6.809,-48.39159199999999
-8.65,-1.979,-2.926,3.953,-4.03,-8.988,2.19,9.789,4.666,0.677,-9.565913000000013
6.16,7.205,0.289,-9.214,-4.633,-3.761,3.987,6.184,-8.964,-7.926,-79.46016799999998
-3.1,6.207,5.813,8.97,2.341,0.976,-5.366,2.063,3.036,-3.377,156.70527
4.675,5.349,6.896,-3.752,1.565,7.143,-5.028,9.839,-9.342,4.351,174.837837
8.59,-8.5,-8.928,0.335,-9.345,8.869,1.131,-3.424,8.99,6.554,-12.896890000000027
1.408,7.979,7.829,-7.709,1.353,-6.497,-5.722,8.594,-1.68,-5.868,48.23137700000003
8.523,-9.08,-3.832,-7.653,-3.74,0.797,-7.663,-2.218,9.112,-7.544,-172.60761399999996
3.96,1.192,1.901,-8.574,7.251,-8.975,7.079,2.392,-6.259,9.411,77.87307100000001
5.138,-0.959,-4.412,-6.514,4.795,-6.94,-2.405,9.769,-2.73,-9.13,-82.371172
-3.44,9.028,8.378,-9.512,-2.568,9.021,1.833,-0.1,1.351,-8.914,39.51621100000001
-0.623,-0.974,-7.564,1.995,6.99,-8.962,9.604,-8.475,-4.468,-5.844,-165.046651
-8.541,-0.76,-0.487,-2.332,5.147,3.466,2.945,-4.464,0.345,-5.787,-89.67373
7.384,5.495,-3.095,1.983,-2.422,2.371,-2.989,-8.278,-1.377,-5.824,-74.75634300000002
-9.868,8.289,-0.084,-6.75,0.555,-4.083,0.339,-8.042,-9.155,4.836,-179.89603799999998
8.342,-6.176,6.198,8.95,-9.475,-3.805,-1.801,-4.016,5.922,4.205,76.56032499999998
8.325,-5.888,8.811,-4.76,6.332,0.154,-3.61,0.089,7.972,4.525,189.233614
7.324,9.289,4.946,7.556,5.319,5.046,0.822,5.944,-4.661,-2.696,287.677943
-0.12,8.22,-9.887,5.461,-6.166,-0.783,-2.979,5.435,-2.625,-0.403,-39.15161400000001
1.056,2.071,0.987,-8.382,-2.928,1.677,0.008,9.847,-3.323,-8.766,-47.71704199999999
-4.028,4.32,-2.219,-4.025,7.089,-3.791,-1.046,3.958,-0.637,-3.441,-14.69437799999999
1.964,0.666,2.406,6.718,-7.553,-3.599,0.197,-0.055,-8.443,-0.063,-54.883569
8.214,3.775,9.954,-8.873,-1.395,-6.188,-2.269,3.86,3.564,-9.462,49.63003400000005
-6.421,-7.013,-4.591,2.094,-7.825,7.123,-6.157,3.86,-4.226,-6.682,-230.21114700000004
4.509,-6.169,9.997,-8.611,-3.374,7.645,4.359,0.908,-6.53,-9.836,-59.713194000000016
1.143,5.551,3.698,5.352,-1.716,0.897,-9.054,1.927,6.233,5.373,171.377322
7.923,9.488,9.939,-3.445,8.587,-0.956,-1.071,-1.503,4.722,-0.087,272.43708000000004
7.32,2.803,7.399,-0.723,-1.42,-8.185,9.918,-9.008,-3.829,-2.252,10.463846000000018
-3.154,7.019,6.49,-8.124,5.22,9.078,8.388,-7.584,-0.742,-7.55,42.344880000000025
-8.155,-6.181,9.987,-2.144,2.695,-0.72,-9.744,-8.392,-8.38,-6.909,-253.771861
-7.335,4.046,0.191,-5.812,1.755,3.066,-6.189,9.833,-1.939,0.525,9.375943999999997
1.883,-0.332,-7.908,1.427,1.098,8.933,-3.85,-1.608,-2.731,1.552,-45.613221
-6.73,2.439,-9.045,-0.547,3.686,2.036,-7.907,-4.715,-0.589,-2.577,-190.07284799999996
-4.869,-7.595,9.728,4.514,0.321,2.999,3.193,1.187,-3.976,-0.693,47.098858000000014
-3.397,-4.788,-8.273,-0.224,4.382,-4.397,6.183,-0.066,-4.655,-5.579,-175.164783
-1.586,2.521,-3.443,-1.679,-9.509,6.088,-6.132,-9.697,-5.793,-5.595,-285.270406
-3.045,-4.802,6.969,6.149,-4.053,-6.574,6.344,5.556,-6.637,2.236,37.21716600000002
1.421,9.701,2.563,7.522,0.811,-5.24,-7.929,-7.765,-3.625,-8.051,-64.43579199999996
6.551,3.632,-7.364,-3.436,-4.894,-6.372,9.606,-7.558,-5.739,6.573,-105.47435599999997
6.756,3.73,0.219,-9.643,8.175,-8.553,5.251,-3.553,2.535,-0.904,32.89207600000002
2.813,-1.296,4.456,-5.999,3.213,5.832,-5.878,-4.734,7.789,5.185,90.909695
5.265,-8.261,9.074,-5.341,-1.262,-7.141,-3.911,7.36,-4.042,-8.99,-84.02546799999999
-2.461,5.536,8.671,0.687,-2.584,0.521,9.869,0.888,2.998,0.248,187.45884
7.272,-5.614,7.758,-2.225,-8.91,9.798,7.816,-4.346,-3.486,6.335,76.929363
1.222,-2.041,1.797,-0.192,-8.391,0.8,7.826,-7.311,4.582,-7.03,-84.372737
8.227,-5.761,3.458,-1.172,0.102,-5.839,5.506,0.44,-6.25,-8.546,-73.15805099999997
-6.959,8.631,2.223,-0.098,0.91,4.144,6.084,-3.07,-1.765,2.181,77.62982600000001
3.499,0.906,-9.088,2.443,-1.402,8.127,4.777,1.669,4.817,-3.083,52.80046100000003
6.585,3.931,-2.838,6.359,3.409,-7.222,-4.519,-2.737,-1.742,-8.449,-48.218659999999986
8.333,1.823,-7.456,4.758,-8.072,-3.589,2.828,-7.964,-9.852,2.243,-165.30206800000002
0.279,8.569,6.164,5.617,7.842,6.994,-9.837,3.893,-3.688,-5.694,168.44100399999996
4.716,5.682,3.616,-7.856,3.863,9.422,-4.469,-7.716,-6.698,4.096,14.195726000000018
-1.896,-1.112,-0.611,6.129,-6.048,-1.55,9.58,2.878,-6.707,-2.238,-27.12841600000001
9.215,-8.617,-6.225,-5.313,9.375,-3.807,-8.119,-4.079,-9.549,-7.525,-267.68705
-7.726,-7.505,6.121,1.924,-4.276,3.674,9.222,8.304,0.221,8.83,146.527302
2.099,-8.345,8.523,-3.536,-9.752,-5.432,1.876,-3.217,-7.804,-5.611,-218.03339000000003
6.374,-1.225,6.885,0.712,-7.913,2.967,-0.691,-6.854,5.425,-0.951,34.399125
2.475,9.142,2.254,0.71,9.534,-5.342,5.789,-2.208,-1.355,2.097,172.93110299999998
4.356,-5.828,6.804,0.672,-6.165,-5.371,-8.443,-9.791,3.103,0.553,-124.951025
-7.85,-4.352,-0.842,-9.537,-8.531,9.059,-0.258,-0.037,2.567,-1.198,-167.62751300000002
2.775,9.085,8.364,-4.746,6.371,-4.61,9.186,-0.082,8.173,4.677,308.79860900000006
2.66,7.354,-5.182,0.156,-0.171,-7.48,-7.184,-7.517,-3.489,6.019,-109.064044
1.365,4.14,3.862,-2.005,-2.801,4.186,-8.295,8.817,4.439,8.141,190.97481
2.547,-5.998,-2.2,8.337,3.481,-7.593,-7.915,6.119,-6.084,-9.448,-114.773131
-3.297,-9.985,-9.265,5.422,8.117,0.103,-1.278,-0.266,3.674,3.682,-36.78720600000001
-2.317,8.49,-7.119,-3.098,-5.237,-7.028,1.174,9.213,-9.896,-6.089,-159.167123
3.584,4.816,6.947,-3.263,-7.55,0.528,4.809,-2.377,8.863,-2.368,110.35729100000003
-7.04,6.114,-0.019,-4.437,4.404,5.977,-8.697,8.566,-8.213,7.869,48.57448800000001
9.314,3.276,9.657,0.811,5.891,3.177,9.613,8.938,-6.773,7.691,383.483561
-3.374,-0.022,-7.877,8.918,-2.212,-7.564,-6.413,-2.574,-8.569,9.315,-151.38987600000007
-6.446,0.966,5.628,-3.189,8.006,5.88,-4.858,-0.798,6.192,-6.647,53.164833
-3.098,6.262,-8.226,9.401,-1.888,2.107,-0.166,-2.914,9.978,-3.512,41.234251999999984
1.08,-6.617,-1.275,4.554,6.742,-6.241,6.622,6.402,2.206,1.695,120.72399899999999
2.703,9.075,6.058,2.846,9.678,1.368,-5.613,-4.793,0.401,-5.577,132.53504900000007
-2.645,6.601,-0.678,1.672,-9.276,-4.733,3.37,0.613,3.057,0.197,-7.298898
4.931,3.301,-6.884,-5.121,1.806,-4.554,-0.805,-4.203,4.653,-0.223,-62.34986300000001
4.161,7.502,-5.47,-2.476,0.345,7.075,1.28,-1.486,4.61,-1.547,74.70181500000002
-5.058,-2.14,-8.222,7.91,7.648,-9.661,-8.122,-9.054,8.06,-8.362,-189.219512
4.128,2.408,3.374,-2.64,-2.204,-3.176,-1.411,5.746,1.905,6.196,129.12213500000001
8.682,-7.492,3.599,-9.053,2.914,8.888,-6.959,5.357,0.701,-2.34,36.66100899999999
-8.88,1.133,-0.945,8.36,-6.544,-1.01,-4.986,4.828,3.951,-6.126,-53.67120800000001
4.538,-9.809,-7.06,-4.076,1.2,-3.253,7.945,6.267,-9.65,-7.357,-181.67038200000002
8.38,-4.468,5.873,-0.442,2.729,-6.623,5.789,7.018,-6.778,6.978,152.465564
-7.69,6.046,-5.717,2.919,-7.125,7.726,-2.429,-8.658,4.246,3.952,-77.95281999999997
-0.885,-8.12,4.531,-0.281,-4.783,-4.074,4.777,4.541,-6.43,-3.662,-95.494045
2.53,7.569,7.3,-3.193,-6.291,-8.359,-0.718,8.634,8.914,-8.659,107.54023799999997
-0.486,-4.652,1.283,-9.76,1.327,-8.702,6.748,8.116,5.876,0.618,28.586356999999985
-6.912,-3.291,8.43,8.206,6.161,1.596,0.685,4.027,2.919,9.278,257.404544
0.818,4.653,1.466,-7.175,-2.557,3.85,-5.659,-8.866,2.125,-0.818,-95.696072
-0.838,-7.134,-5.075,8.826,1.759,-7.453,4.69,-7.022,-6.758,1.93,-146.16237900000002
1.825,-0.722,8.68,-0.875,-3.686,-9.477,-7.015,-7.217,2.524,-8.606,-142.801386
8.759,-5.522,-7.519,-4.994,-3.175,-6.702,2.0,-1.545,-7.701,2.965,-194.38155500000002
-1.141,-7.836,-5.139,-8.27,-4.792,7.999,-5.817,-0.081,-0.646,-1.005,-215.41207500000002
-2.77,-6.971,2.367,3.608,-2.093,-0.183,6.471,8.406,-6.924,-8.321,-45.533432999999995
-1.285,-3.468,-1.951,-6.376,-0.828,-8.746,7.275,7.432,-9.57,-0.696,-129.565162
-0.074,7.337,7.403,5.559,-7.646,5.772,-7.195,-6.976,-0.754,-7.807,-27.298570000000012
-1.228,-8.618,-0.802,-4.385,-0.128,-2.489,-8.306,0.353,2.868,-4.18,-179.20202
1.886,1.124,-0.132,8.328,6.34,8.155,-2.829,-2.127,2.295,-6.578,107.40224499999998
-5.275,-0.424,-6.692,6.51,8.671,-5.87,-1.628,5.473,-5.784,-8.899,-96.680115
-3.472,1.833,-5.327,-1.703,-4.659,-3.238,3.023,5.969,-3.356,2.707,-63.281850999999996
1.696,1.338,-1.607,3.479,4.372,-9.435,-5.938,8.126,4.02,4.368,115.57493199999998
-7.302,-8.864,-6.747,-9.107,-8.387,-3.156,4.758,-5.962,9.416,-5.189,-313.8510400000001
2.5,-6.763,-3.695,-8.127,-7.629,-2.053,9.167,-7.616,3.293,-7.733,-242.24085499999998
-8.045,-2.896,1.402,-3.889,-8.568,9.122,-3.671,-7.181,7.55,2.43,-110.08541600000001
8.753,-3.728,0.872,-4.184,-8.806,-9.531,2.692,-1.774,3.809,-7.659,-135.57510999999997
-0.876,-4.238,-4.086,-0.681,8.656,-6.725,-5.583,0.618,1.121,-2.311,-87.88817599999999
1.025,-9.654,3.087,-1.013,4.013,7.918,-6.856,-4.723,-1.454,7.187,-8.875366999999983
8.562,6.707,4.727,4.716,-6.094,-1.325,-9.935,5.937,-3.684,2.171,115.47615400000001
-5.147,8.295,-0.962,-9.079,-7.813,-1.947,-9.984,2.445,2.412,-4.967,-170.833331
-9.855,0.285,9.973,2.211,-0.631,2.658,-0.681,-8.53,9.968,2.467,78.40357399999999
-0.666,1.966,7.321,-8.941,-2.974,-1.611,-7.03,0.085,6.795,5.141,38.226640999999994
4.549,5.255,7.963,-8.099,-3.807,-8.129,-5.396,7.037,2.032,4.87,98.07635399999998
-5.563,9.271,-7.433,-5.545,-3.562,-8.246,0.49,-2.989,2.138,5.618,-116.00037299999998
-8.693,1.709,0.138,-3.308,8.46,-8.323,-9.139,-4.784,-8.866,-9.324,-286.348036
-1.927,-9.744,-9.022,1.493,-0.991,0.867,-1.767,6.6,-0.821,2.704,-102.92060900000001
5.085,-8.547,-4.984,-2.85,0.69,-9.131,-8.145,7.862,-3.162,-1.758,-159.41890800000002
-1.784,1.048,-1.598,-3.765,3.377,-9.601,1.294,5.527,2.224,-6.523,-48.140114
-7.6,3.511,4.964,-1.802,7.171,-6.652,-6.105,0.415,-8.872,-4.197,-107.424865
6.585,-7.492,0.884,-5.61,-1.8,-2.053,2.912,5.0,4.662,-1.866,15.992443
0.936,-1.893,4.467,-4.946,-4.387,-8.138,4.534,-2.207,1.052,-7.525,-119.12981799999999
6.571,-9.806,1.718,0.866,1.384,2.355,4.013,7.831,-0.419,1.546,117.108322
0.648,-6.47,3.654,-7.006,4.112,-3.996,-7.265,-6.97,-2.728,3.249,-151.842828
8.569,7.099,-5.311,3.789,6.177,5.957,-1.585,-8.197,5.383,-4.606,94.33769500000002
2.128,8.376,6.228,-1.781,1.936,0.712,5.596,7.547,6.487,7.175,347.140153
3.195,1.261,-9.526,4.117,0.955,-4.929,-5.017,-6.703,-5.848,8.379,-123.49573200000003
-1.538,-6.5,7.311,-3.134,4.112,-1.623,0.569,8.72,5.556,-1.743,123.12697600000001
9.33,-5.238,1.123,6.17,7.143,-1.891,-9.229,2.935,0.692,8.729,166.272483
-8.895,-9.521,5.892,6.245,7.469,-5.096,-3.871,-6.259,-3.619,-4.233,-138.379906
-9.819,0.611,-4.723,4.88,3.393,-3.986,4.918,0.113,-0.024,2.508,-19.510394000000016
3.961,-3.407,-2.322,-9.292,7.854,-1.68,4.067,-8.557,-2.84,-4.835,-149.997921
-1.803,-1.116,5.346,2.532,3.776,3.153,-6.333,-3.59,-9.579,0.861,-44.651689000000005
-9.368,4.12,-2.021,0.409,-9.35,2.589,3.655,-8.15,-7.865,-5.829,-263.21382800000003
2.623,5.451,-6.995,-6.038,-6.058,-7.029,5.757,1.951,-6.184,4.801,-101.30979299999998
4.25,-9.069,-7.738,1.457,-9.584,1.265,1.223,-7.094,-0.295,-0.89,-232.756979
-3.988,2.774,2.87,-2.18,-5.86,7.087,-9.332,-2.692,1.066,4.415,-35.75743900000001
-4.188,-1.527,-1.118,8.103,5.97,1.226,-9.13,-6.743,7.937,-4.387,-19.322297000000006
3.258,1.562,-0.827,1.725,5.617,6.283,-8.062,-1.376,0.866,-8.051,3.2759120000000195
-8.255,8.851,2.242,1.884,7.206,-9.327,-3.78,-5.932,-1.336,9.106,32.50114499999999
-4.731,-7.169,-1.665,-5.79,2.596,5.448,1.534,3.489,3.168,6.337,18.280146000000013
-7.265,8.145,-2.964,-7.478,-9.368,6.739,-9.871,-7.752,2.231,-9.964,-285.99762599999997
8.112,1.101,9.413,5.539,-7.198,0.369,2.82,-3.994,-1.165,8.265,174.48481499999997
3.762,6.042,-9.955,8.138,-5.36,-4.152,-1.289,-4.552,-8.52,3.24,-121.857493
1.048,9.166,6.7,-2.773,8.881,-0.991,2.524,8.949,3.552,2.258,320.278085
8.266,-8.729,-2.97,-3.348,1.668,6.035,-4.908,-6.532,-0.205,-8.989,-171.61273500000001
1.993,4.987,-3.875,7.298,-9.765,-0.04,7.432,-6.69,-6.588,1.549,-65.565767
3.414,-5.338,6.502,-6.36,2.289,-1.298,7.917,-5.125,1.973,-5.87,-17.79814199999999
-6.477,-3.949,-7.217,3.409,-2.336,4.352,8.075,-7.946,-1.292,-9.687,-217.591839
7.705,-0.706,-3.279,2.225,2.259,1.371,-3.655,-1.333,2.734,0.628,49.828191
-9.475,5.726,-8.752,-5.107,-5.578,8.595,9.467,9.637,0.401,9.882,78.626846
1.793,-4.179,5.972,-9.185,-2.426,0.899,-5.532,0.049,-7.705,-5.213,-175.160836
-6.589,4.555,5.382,-5.343,-9.204,-3.202,-2.71,8.062,6.489,6.59,73.14745299999997
-4.736,-3.974,-6.007,9.386,5.953,6.118,0.366,0.018,-3.616,-7.132,-52.94425500000003
1.476,-8.845,7.255,8.067,6.18,-5.918,-1.555,-3.236,2.723,-9.622,-0.021574999999998568
-7.182,-2.252,8.938,8.388,5.892,2.893,1.176,-8.957,1.237,-9.164,12.042012000000014
0.384,-2.708,4.866,-1.198,5.767,1.974,-8.22,-5.037,-2.712,-3.457,-64.85430000000001
5.915,2.468,8.663,-5.549,3.608,0.503,-6.766,-6.267,2.611,-5.295,18.654573999999997
-2.328,5.653,1.936,-3.096,8.944,8.136,9.45,3.779,7.66,-4.237,252.822883
5.397,-0.483,7.345,5.6,5.802,-1.588,7.588,1.204,-2.313,-9.249,145.68791199999998
-3.711,7.263,0.54,-4.401,6.924,-3.475,9.032,-7.998,-9.489,-9.41,-130.231121
5.027,9.689,-3.641,4.237,-1.582,-5.684,-6.56,-0.93,-5.309,-4.135,-60.932169999999985
9.292,-0.342,-9.697,0.503,0.424,3.405,2.078,-6.575,0.55,-0.567,-53.722540999999985
4.695,-3.248,7.886,-1.236,-5.047,6.438,-1.012,-7.582,0.604,-4.639,-31.096100999999983
0.392,8.395,2.044,-8.16,-1.843,6.064,1.739,-6.962,-5.488,3.104,-28.361771999999988
-5.979,-3.491,-9.339,-1.081,6.631,9.824,-9.984,6.779,-0.63,2.135,-47.451753
0.099,0.876,-0.756,7.784,-8.8,-8.147,2.381,-0.84,7.363,-7.535,-43.73953300000001
4.146,-3.905,-2.094,7.895,0.098,-1.931,-1.318,5.792,4.506,9.751,179.128901
0.427,-1.389,9.834,0.27,-9.17,-3.535,6.932,-3.835,9.859,-6.39,39.614435000000014
8.164,2.319,-1.505,4.381,-7.449,5.821,1.001,-4.416,6.867,-3.747,60.083549
3.347,-3.635,-6.439,8.175,1.183,-7.285,-2.028,6.066,-6.698,-3.581,-77.26498700000002
-9.74,-9.44,8.598,7.134,5.23,-3.942,3.942,-4.265,5.731,7.264,102.84971199999998
-6.894,5.637,3.939,0.196,-2.589,-0.296,3.519,-9.512,-5.071,-0.307,-93.11585900000001
9.385,0.022,5.725,-1.201,-7.609,-0.764,-2.235,-4.771,5.739,-5.736,-2.8407769999999886
6.587,6.22,6.182,-7.388,1.916,9.706,-6.647,-1.697,-8.397,5.416,82.16024600000001
-7.866,7.225,2.943,-8.859,-1.628,-1.234,-7.452,-2.451,3.517,8.82,-24.226021999999986
8.026,8.048,-4.978,5.019,3.416,-2.135,-7.467,9.412,7.79,-9.174,151.85996899999998
4.358,8.349,-8.338,-0.609,-6.53,-3.715,-2.712,-6.369,-4.566,-4.24,-202.98409400000003
7.036,8.635,9.49,-0.472,-5.198,-5.375,4.369,5.026,-5.239,-0.313,155.397578
-6.293,-7.576,9.685,-3.976,5.183,-6.521,7.7,2.562,-5.751,8.824,54.63193400000001
-8.461,-9.866,5.157,-0.294,-7.587,3.274,-5.197,7.865,-7.572,3.827,-116.23749200000002
0.728,-7.968,-2.814,4.017,6.867,-0.725,5.276,-6.64,-9.289,-1.128,-116.77889900000001
-2.569,5.194,5.125,0.396,0.74,-8.359,0.105,7.336,0.931,-9.087,38.87368100000002
5.154,9.058,1.154,1.172,6.379,-9.837,-8.631,0.87,3.102,-1.375,89.44564499999998
-9.38,-2.334,-7.091,8.401,-1.502,0.055,-5.05,7.319,8.56,3.173,30.487341000000015
3.289,-7.909,-1.272,2.126,4.314,-8.44,-0.417,-5.125,-5.147,0.927,-129.67587699999999
-1.532,-3.273,7.574,3.686,-0.598,3.359,0.354,2.478,1.39,-0.462,110.534584
8.609,-1.985,3.312,-9.775,-4.886,-3.649,5.138,9.079,8.444,3.502,151.242331
-4.485,7.19,-0.985,-5.043,9.753,4.92,7.566,6.012,6.281,-9.685,153.10948499999998
-7.386,-9.661,7.894,-2.248,3.445,-1.436,4.277,2.322,5.598,2.622,66.22187799999999
-5.743,1.43,-6.146,-3.707,-6.061,5.32,-2.893,-5.725,-3.925,-1.681,-242.31025400000001
0.049,-4.189,8.465,8.632,-0.409,-8.209,-4.823,-5.867,5.332,-1.83,16.141714999999984
5.596,-1.455,-1.068,8.639,-8.314,2.175,8.874,-5.869,-4.053,3.431,20.51175099999999
9.444,-7.699,5.261,-5.874,-4.494,3.289,-2.283,1.436,9.042,-2.322,53.63361300000001
4.36,4.454,0.449,-7.679,5.598,3.658,9.621,-6.618,-0.509,-6.463,17.71613800000003
1.858,1.247,0.394,4.364,8.792,6.852,0.702,-2.772,7.546,4.249,233.771389
1.937,-5.847,9.557,-0.86,-6.41,-6.873,4.616,-6.14,1.58,7.525,10.737161999999998
-9.43,5.176,-9.404,-7.214,-6.222,-0.503,-3.529,7.599,5.857,9.753,-50.35805799999996
-5.704,-0.769,-6.972,8.023,1.924,2.523,-9.267,-7.088,-8.505,-4.329,-241.62305800000001
-3.095,0.826,0.723,-7.205,4.678,-5.869,9.445,-6.378,-5.984,4.87,-71.20472600000001
-7.88,-3.79,8.815,5.731,0.352,-7.173,-5.178,-3.911,-2.799,-4.096,-108.516904
6.182,-4.541,4.134,0.149,-0.081,7.866,5.588,3.189,-8.607,-8.657,16.18714200000001
3.596,-6.9,-8.505,0.933,-9.136,-0.84,0.254,-8.739,-2.091,6.469,-220.11579300000002
7.615,0.53,8.557,-9.003,6.549,-2.647,-6.293,5.943,-9.306,0.944,53.90575700000003
7.797,-0.481,6.318,5.103,9.838,6.233,9.821,3.361,2.306,-6.772,309.23451200000005
6.086,-1.404,7.672,-9.142,1.276,-1.372,-6.711,-0.855,-0.008,-8.917,-73.000032
